id_venda,data_venda,hora_venda,id_produto,produto,categoria,cor,tamanho,quantidade,preco_unitario,desconto,valor_total,forma_pagamento,canal,id_cliente,id_vendedor
3985,2026-03-19,15:45,11,Blusa X,Blusa,Verde,M,4,185.54,37.11,705.05,Cartão de Débito,Online,430.0,22
3986,2026-09-08,13:15,153,Calça Esporte,Calça,Azul,M,2,247.52,0.0,495.04,Crediário,Física,251.0,23
3987,2026-09-12,11:30,176,Calça Básica,Calça,Cinza,GG,2,182.47,18.25,346.69,Cartão de Débito,Online,317.0,14
3988,2026-05-07,13:15,101,Bermuda Básica,Bermuda,Azul,P,3,248.61,74.58,671.25,Cartão de Crédito,Online,220.0,18
3989,2026-05-31,19:15,149,Blusa Slim,Blusa,Rosa,P,4,118.24,0.0,472.96,Dinheiro,Online,123.0,19
3990,2026-06-01,18:45,78,Blusa Social,Blusa,Rosa,P,4,91.57,0.0,366.28,Cartão de Débito,Física,146.0,2
3991,2026-09-19,13:15,100,Blusa X,Blusa,Rosa,P,4,160.64,0.0,642.56,Crediário,Física,257.0,2
3992,2026-08-20,10:00,91,Jaqueta Social,Jaqueta,Rosa,M,1,211.55,31.73,179.82,PIX,Física,392.0,8
3993,2026-05-24,13:15,12,Vestido Social,Vestido,Preta,P,1,206.86,0.0,206.86,Cartão de Débito,Física,506.0,24
3994,2026-03-17,14:00,83,Vestido X,Vestido,Azul,P,3,40.75,18.34,103.91,Crediário,Física,453.0,20
3995,2026-08-04,21:00,8,Camiseta Slim,Camiseta,Vermelha,G,2,189.75,18.98,360.52,Cartão de Crédito,Física,226.0,12
3996,2026-06-24,19:30,5,Bermuda Casual,Bermuda,Preta,M,2,252.59,25.26,479.92,Dinheiro,Física,20.0,20
3997,2026-06-15,13:00,2,Blusa Casual,Blusa,Preta,GG,2,73.53,14.71,132.35,PIX,Física,331.0,10
3998,2026-08-10,10:15,180,Camiseta Casual,Camiseta,Azul,GG,2,104.16,0.0,"R$ 208,32",Cartão de Crédito,Online,76.0,8
3999,2026-04-02,11:00,130,Blusa Casual,Blusa,Branca,GG,4,234.73,0.0,938.92,Cartão de Crédito,Online,26.0,24
4000,2026-04-15,20:00,11,Blusa X,Blusa,Verde,M,3,185.54,0.0,556.62,PIX,Online,334.0,19
4001,2026-06-25,21:00,73,Jaqueta Básica,Jaqueta,Preta,M,2,71.22,0.0,142.44,PIX,Online,245.0,1
4002,2026-03-21,11:30,141,Bermuda Esporte,Bermuda,Azul,P,1,113.71,0.0,113.71,PIX,Online,,17
4003,2026-08-01,19:30,34,Acessório Básica,Acessório,Rosa,GG,2,95.07,0.0,190.14,crediário,Online,107.0,1
4004,2026-06-06,10:30,87,Camiseta Básica,Camiseta,Branca,M,3,174.19,52.26,470.31,Cartão de Débito,Online,290.0,23
4005,2026-05-24,11:45,158,Calça Casual,Calça,Branca,GG,3,37.57,11.27,101.44,PIX,Física,184.0,14
4006,18/09/2026,19:30,141,Bermuda Esporte,Bermuda,Azul,P,2,113.71,11.37,216.05,Crediário,Física,487.0,25
4007,2026-07-11,13:00,95,Vestido X,Vestido,Vermelha,GG,4,146.94,0.0,587.76,cartão de crédito,Online,130.0,20
4008,2026-03-20, 15:00 ,51,Calça Esporte,Calça,Cinza,G,2,199.02,19.9,378.14,Crediário,Física,86.0,9
4009,2026-06-09,17:30,19,Vestido Slim,Vestido,Verde,P,3,286.2,0.0,"858,60",Crediário,Online,374.0,3
4010,2026-03-17,11:15,55,Blusa Social,Blusa,Verde,G,1,82.32,0.0,82.32,Crediário,Online,226.0,23
4011,2026-06-01,15:45,121,Jaqueta Esporte,Jaqueta,Vermelha,M,2,326.68,65.34,588.02,PIX,Online,263.0,20
4012,2026-06-25,16:15  ,60,Blusa X,Blusa,Verde,G,2,274.9,82.47,467.33,Cartão de Crédito,Online,550.0,24
4013,2026-06-19,17:45,54,Jaqueta Esporte,Jaqueta,Rosa,M,1,102.55,0.0,102.55,PIX,Online,441.0,13
4014,2026-04-27,16:15,114,Jaqueta Slim,Jaqueta,Azul,M,4,280.98,0.0,1123.92,Cartão de Débito,Física,78.0,16
4015,2026-07-18,11:45,13,Camiseta X,Camiseta,Preta,G,2,39.69,7.94,71.44,Cartão de Crédito,Online,62.0,8
4016,2026-07-04,17:15,67,Blusa Slim,Blusa,Preta,GG,2,275.2,27.52,522.88,PIX,Física,229.0,18
4017,2026-06-22,15:00,127,Bermuda X,Bermuda,Preta,P,4,40.62,0.0,162.48,PIX,Online,102.0,24
4018,2026-03-15,20:30,111,Camiseta Básica,Camiseta,Vermelha,M,2,145.87,0.0,291.74,Dinheiro,Física,217.0,13
4019,2026-04-26,17:15,163,Calça Premium,Calça,Rosa,M,3,308.62,0.0,925.86,Cartão de Crédito,Online,57.0,1
4020,2026-04-04,14:00,152,Vestido Premium,Vestido,Rosa,P,3,246.49,110.92,628.55,Crediário,Online,86.0,19
4021,2026-09-14,14:00,143,Acessório Esporte,Acessório,Rosa,G,3,129.11,0.0,387.33,Cartão de Débito,Física,558.0,3
4022,2026-06-02,20:00,66,Vestido Social,Vestido,Azul,GG,2,203.85,0.0,407.7,PIX,Física,275.0,24
4023,2026-06-05, 12:30 ,68,Bermuda Esporte,Bermuda,Branca,P,1,140.69,0.0,140.69,PIX,Física,295.0,3
4024,2026-07-26,15:45,9,Jaqueta Premium,Jaqueta,Rosa,P,1,251.41,0.0,251.41,PIX,Online,152.0,8
4025,2026-05-15,17:45,12,Vestido Social,Vestido,Preta,P,3,206.86,31.03,589.55,Cartão de Débito,Física,199.0,14
4026,2026-03-31,16:00,74,Blusa Slim,Blusa,Azul,G,1,131.19,0.0,131.19,Dinheiro,Online,47.0,4
4027,2026-09-13,19:15,151,Acessório Casual,Acessório,Branca,GG,4,299.55,179.73,1018.47,Cartão de Débito,Física,,3
4028,2026-07-27,14:45,13,Camiseta X,Camiseta,Preta,G,3,39.69,0.0,119.07,cartão de crédito,Online,272.0,10
4029,2026-03-11,14:30,11,Blusa X,Blusa,Verde,M,1,185.54,9.28,176.26,Cartão de Crédito,Física,454.0,3
4030,2026-05-31,11:00,68,Bermuda Esporte,Bermuda,Branca,P,3,140.69,42.21,379.86,Dinheiro,Física,18.0,25
4031,2026-03-18,15:30,143,Acessório Esporte,Acessório,Rosa,G,3,129.11,38.73,348.6,Cartão de Débito,Online,354.0,7
4032,2026-03-18,19:30,107,Jaqueta X,Jaqueta,Vermelha,GG,3,105.29,0.0,315.87,Cartão de Crédito,Online,417.0,23
4033,2026-04-11,11:30,61,Vestido Social,Vestido,Azul,P,1,77.96,3.9,74.06,Cartão de Crédito,Física,501.0,12
4034,2026-03-28,19:00,9,Jaqueta Premium,Jaqueta,Rosa,P,4,251.41,150.85,854.79,Crediário,Física,308.0,4
4035,2026-05-21,18:30,159,Camiseta Esporte,Camiseta,Preta,M,4,150.94,0.0,603.76,Cartão de Crédito,Física,11.0,24
4036,2026-04-05,15:15,67,Blusa Slim,Blusa,Preta,GG,1,275.2,27.52,247.68,Crediário,Online,86.0,6
4037,2026-05-15,10:15,132,Vestido X,Vestido,Branca,P,3,282.33,84.7,762.29,Cartão de Débito,Online,426.0,15
4038,2026-06-22,18:00,146,Bermuda Slim,Bermuda,Cinza,P,3,171.6,51.48,463.32,Cartão de Débito,Física,110.0,19
4039,2026-06-29,18:00,148,Vestido X,Vestido,Branca,GG,4,89.73,53.84,305.08,PIX,Online,345.0,21
4040,2026-07-05,12:15,7,Bermuda Slim,Bermuda,Branca,P,1,145.46,7.27,138.19,Crediário,Física,518.0,11
4041,2026-08-09,16:00,28,Blusa Premium,Blusa,Vermelha,M,3,251.27,75.38,678.43,Dinheiro,Física,488.0,19
4042,2026-03-24,09:30,51,Calça Esporte,Calça,Cinza,G,3,199.02,29.85,567.21,PIX,Online,267.0,20
4043,2026-07-22,21:15,69,Jaqueta Premium,Jaqueta,Azul,G,3,266.09,79.83,718.44,Cartão de Débito,Online,35.0,16
4044,2026-08-07,10:15,94,Calça X,Calça,Cinza,GG,1,281.93,0.0,281.93,Dinheiro,Física,84.0,23
4045,2026-04-13,14:30,71,Jaqueta Básica,Jaqueta,Azul,GG,3,341.23,102.37,921.32,Cartão de Débito,Física,,10
4046,2026-05-20,14:30,12,Vestido Social,Vestido,Preta,P,2,206.86,20.69,393.03,PIX,Online,120.0,23
4047,2026-07-08,16:30,78,Blusa Social,Blusa,Rosa,P,4,91.57,36.63,329.65,PIX,Online,591.0,24
4048,2026-08-29,17:45,171,Bermuda Casual,Bermuda,Preta,P,4,227.85,0.0,911.4,PIX,Online,565.0,10
4049,2026-05-29,11:00,168,Calça Básica,Calça,Cinza,M,4,218.06,87.22,785.02,PIX,Online,102.0,2
4050,2026-04-28,20:00,96,Camiseta Esporte,Camiseta,Azul,G,3,98.46,29.54,265.84,PIX,Online,576.0,25
4051,2026-04-02,20:00,136,Blusa Slim,Blusa,Verde,GG,3,184.09,82.84,469.43,Cartão de Débito,Online,584.0,5
4052,2026-07-10,18:45  ,39,Jaqueta Slim,Jaqueta,Verde,M,1,247.63,12.38,235.25,Cartão de Débito,Online,358.0,9
4053,2026-07-29,11:15,10,Jaqueta Esporte,Jaqueta,Azul,GG,3,344.13,154.86,877.53,Cartão de Débito,Física,189.0,4
4054,2026-08-15,12:00,90137,Bermuda Esporte,Bermuda,Cinza,P,2,153.95,0.0,307.9,Cartão de Débito,Física,147.0,1
4055,2026-04-07,21:15,62,Blusa X,Blusa,Verde,M,2,221.2,0.0,442.4,PIX,Online,147.0,22
4056,2026-09-02,20:45,179,Jaqueta Slim,Jaqueta,Preta,G,4,171.21,102.73,582.11,Dinheiro,Online,547.0,14
4057,2026-08-07,21:15,110,Calça Premium,Calça,Branca,GG,3,154.18,0.0,462.54,Cartão de Crédito,Online,189.0,19
4058,2026-06-22,11:30,173,Vestido Social,Vestido,Azul,G,3,154.45,0.0,"R$ 463,35",Crediário,Online,333.0,18
4059,2026-05-10,18:30,43,Jaqueta Premium,Jaqueta,Verde,P,3,36.09,5.41,102.86,Cartão de Débito,Online,527.0,16
4060,2026-07-22,10:00,90,Acessório Básica,Acessório,Rosa,M,4,276.24,0.0,1104.96,PIX,Física,99.0,8
4061,2026-05-13,20:15,162,Bermuda Esporte,Bermuda,Vermelha,M,3,27.56,12.4,70.28,PIX,Online,344.0,17
4062,2026-03-15,10:30,163,Calça Premium,Calça,Rosa,M,1,308.62,46.29,262.33,PIX,Online,236.0,6
4063,22/04/26,19:45,59,Blusa Social,Blusa,Cinza,M,3,268.88,121.0,685.64,Dinheiro,Online,460.0,15
4064,2026-04-18,11:45  ,25,Jaqueta Básica,Jaqueta,Vermelha,G,2,94.73,28.42,161.04,Dinheiro,Física,,4
4065,2026-09-03,10:15,61,Vestido Social,Vestido,Azul,P,4,77.96,0.0,311.84,Cartão de Crédito,Online,561.0,24
4066,2026-06-10,20:45,150,Calça Básica,Calça,Azul,P,3,158.86,47.66,428.92,Cartão de Crédito,Online,61.0,10
4067,2026-09-04,20:15,76,Blusa Esporte,Blusa,Preta,M,4,343.95,0.0,"R$ 1.375,80",Crediário,Física,464.0,13
4068,2026-06-17,17:15,60,Blusa X,Blusa,Verde,G,1,274.9,0.0,274.9,PIX,Física,,1
4069,2026-05-17,14:15,8,Camiseta Slim,Camiseta,Vermelha,G,1,189.75,0.0,189.75,Cartão de Crédito,Física,195.0,8
4070,2026-04-28,19:45,80,Acessório Casual,Acessório,Vermelha,M,4,169.78,0.0,679.12,CARTÃO DE CRÉDITO,Online,73.0,15
4071,2026-03-28,10:00,66,Vestido Social,Vestido,Azul,GG,1,203.85,0.0,203.85,Cartão de Crédito,Física,75.0,15
4072,2026-04-27,20:30,45,Bermuda Esporte,Bermuda,Cinza,P,2,153.95,0.0,307.9,Cartão De Crédito,Física,137.0,12
4073,2026-05-05,20:30,44,Calça Básica,Calça,Rosa,GG,1,51.2,0.0,51.2,Dinheiro,Física,93.0,17
4074,2026-05-25,15:00,102,Jaqueta Slim,Jaqueta,Azul,P,4,161.01,0.0,644.04,Dinheiro,Física,21.0,13
4075,2026-04-23,17:00,173,Vestido Social,Vestido,Azul,G,4,154.45,0.0,"617,80",Cartão de Crédito,Online,214.0,4
4076,2026-08-15,16:30,38,Acessório Básica,Acessório,Preta,M,4,180.55,0.0,722.2,cartão de crédito,Online,388.0,6
4077,2026-09-23,11:45,167,Blusa Social,Blusa,Azul,GG,2,64.79,0.0,129.58,Cartão de Crédito,Física,530.0,22
4078,2026-07-28,21:00,90,Acessório Básica,Acessório,Rosa,M,4,276.24,110.5,994.46,Cartão de Débito,Física,300.0,21
4079,2026-08-06,20:15,140,Jaqueta Slim,Jaqueta,Verde,G,3,207.04,0.0,621.12,Cartão de Crédito,Física,294.0,22
4080,2026-03-18,17:15,150,Calça Básica,Calça,Azul,P,-2,158.86,0.0,158.86,Cartão de Débito,Online,331.0,6
4081,2026-04-01,12:30,39,Jaqueta Slim,Jaqueta,Verde,M,1,247.63,0.0,247.63,Dinheiro,Online,10.0,8
4082,2026-03-21,12:00,88,Bermuda Social,Bermuda,Azul,M,2,185.4,55.62,315.18,Cartão de Débito,Online,454.0,7
4083,2026-05-01,10:45,122,Blusa Premium,Blusa,Branca,M,4,337.75,0.0,1351.0,Cartão de Crédito,Física,532.0,5
4084,2026-03-21,18:30,135,Blusa Slim,Blusa,Vermelha,M,2,306.42,91.93,520.91,Crediário,Online,115.0,5
4085,2026-07-09,10:45,149,Blusa Slim,Blusa,Rosa,P,2,118.24,0.0,236.48,PIX,Online,26.0,4
4086,2026-07-02,17:30,174,Vestido Social,Vestido,Vermelha,P,3,168.54,75.84,429.78,Dinheiro,Online,194.0,1
4087,2026-08-11,21:00,95,Vestido X,Vestido,Vermelha,GG,1,146.94,0.0,146.94,Cartão de Débito,Online,571.0,15
4088,2026-08-13,10:00,42,Jaqueta Esporte,Jaqueta,Verde,P,1,151.48,0.0,151.48,Cartão de Crédito,Online,569.0,6
4089,2026-06-06,15:15,172,Bermuda X,Bermuda,Azul,P,3,131.52,0.0,394.56,Crediário,Física,552.0,17
4090,2026-04-01,13:45,19,Vestido Slim,Vestido,Verde,P,3,286.2,0.0,858.6,Cartão de Crédito,Online,321.0,18
4091,04/07/26,17:00,22,Calça X,Calça,Vermelha,M,4,316.01,0.0,1264.04,Cartão de Crédito,Física,328.0,22
4092,2026-09-11,12:15,37,Calça Slim,Calça,Preta,G,3,108.74,0.0,326.22,Cartão de Débito,Física,74.0,14
4093,30/05/2026,10:30,78,Blusa Social,Blusa,Rosa,P,2,91.57,0.0,183.14,PIX,Online,217.0,8
4094,2026-04-19,13:15,97,Jaqueta X,Jaqueta,Vermelha,M,3,233.22,0.0,699.66,Cartão de Crédito,Física,,11
4095,2026-06-21,12:15,115,Jaqueta Casual,Jaqueta,Azul,G,1,237.18,0.0,237.18,Cartão de Débito,Online,188.0,10
4096,2026-09-04,12:00  ,67,Blusa Slim,Blusa,Preta,GG,4,275.2,55.04,1045.76,Cartão de Débito,Física,150.0,25
4097,2026-07-09,17:15,24,Camiseta Esporte,Camiseta,Rosa,P,2,115.6,0.0,231.2,Dinheiro,Online,73.0,17
4098,2026-08-21,16:45,79,Blusa X,Blusa,Azul,P,1,320.08,48.01,272.07,PIX,Física,378.0,18
4099,2026-09-06,19:15,40,Bermuda X,Bermuda,Verde,G,4,167.87,0.0,671.48,Cartão de Débito,Online,468.0,6
4100,2026-08-19,16:00,28,Blusa Premium,Blusa,Vermelha,M,1,251.27,0.0,251.27,Crediário,Online,150.0,17
4101,2026-06-26,10:00,28,Blusa Premium,Blusa,Vermelha,M,3,251.27,75.38,678.43,Dinheiro,Online,422.0,16
4102,2026-07-16,11:30,175,Jaqueta Casual,Jaqueta,Azul,P,1,48.8,93.8498402027273,48.8,Cartão de Débito,Física,275.0,8
4103,2026-09-20,12:30  ,49,Camiseta Básica,Camiseta,Cinza,G,3,318.74,0.0,956.22,Dinheiro,Online,297.0,8
4104,2026-03-14,10:15,156,Acessório Casual,Acessório,Vermelha,M,3,219.44,32.92,625.4,Dinheiro,Online,5.0,19
4105,2026-06-18,11:15,150,Calça Básica,Calça,Azul,P,4,158.86,63.54,571.9,Cartão de Crédito,Online,462.0,2
4106,2026-06-21,13:00,84,Jaqueta Esporte,Jaqueta,Branca,M,2,75.93,15.19,136.67,Cartão de Crédito,Física,598.0,24
4107,2026-09-06,20:45,151,Acessório Casual,Acessório,Branca,GG,3,299.55,0.0,898.65,PIX,Online,28.0,22
4108,2026-04-10,19:15,7,Bermuda Slim,Bermuda,Branca,P,1,145.46,14.55,130.91,Dinheiro,Física,221.0,4
4109,2026-06-25,18:00,164,Acessório Social,Acessório,Vermelha,M,2,151.35,45.4,257.3,Cartão de Crédito,Online,347.0,25
4110,2026-03-27,20:00,119,Jaqueta Slim,Jaqueta,Branca,GG,3,329.55,98.86,"889,79",Cartão de Débito,Online,572.0,23
4111,2026-05-15,14:45,28,Blusa Premium,Blusa,Vermelha,M,2,251.27,0.0,502.54,Cartão de Crédito,Física,,17
4112,10-07-2026,14:15,118,Acessório Social,Acessório,Verde,GG,3,151.68,45.5,409.54,PIX,Física,336.0,21
4113,2026-04-21,17:30,46,Vestido Slim,Vestido,Vermelha,G,2,74.33,0.0,148.66,Cartão de Débito,Física,374.0,19
4114,2026-09-07,13:15,56,Acessório Social,Acessório,Vermelha,M,1,170.32,25.55,144.77,Cartão de Débito,Online,,24
4115,2026-04-10,09:30,75,Calça Premium,Calça,Branca,G,2,338.8,101.64,575.96,Dinheiro,Física,,2
4116,2026-08-06,13:15,47,Calça Social,Calça,Vermelha,GG,4,108.69,0.0,434.76,Dinheiro,Online,509.0,23
4117,2026-03-06,17:30  ,159,Camiseta Esporte,Camiseta,Preta,M,2,150.94,15.09,286.79,Cartão de Débito,Física,61.0,17
4118,2026-03-13,15:30,121,Jaqueta Esporte,Jaqueta,Vermelha,M,1,326.68,0.0,326.68,PIX,Online,96.0,15
4119,2026-09-04,11:30,110,Calça Premium,Calça,Branca,GG,4,154.18,61.67,555.05,Cartão de Crédito,Física,464.0,25
4120,2026-04-20,17:30,131,Blusa Slim,Blusa,Vermelha,P,1,278.74,0.0,278.74,Cartão de Crédito,Física,574.0,1
4121,2026-09-10,12:00,135,Blusa Slim,Blusa,Vermelha,M,2,306.42,0.0,612.84,PIX,Física,75.0,23
4122,2026-03-22,11:00,23,Jaqueta Esporte,Jaqueta,Vermelha,P,2,166.11,0.0,332.22,Cartão de Crédito,Online,98.0,3
4123,2026-09-24,10:30,47,Calça Social,Calça,Vermelha,GG,1,108.69,0.0,108.69,Cartão de Crédito,Online,149.0,2
4124,2026-03-05,17:15,153,Calça Esporte,Calça,Azul,M,1,247.52,37.13,210.39,Crediário,Online,2.0,19
4125,2026-03-18,14:00,43,Jaqueta Premium,Jaqueta,Verde,P,2,36.09,7.22,64.96,PIX,Online,32.0,8
4126,2026-03-26,11:00,121,Jaqueta Esporte,Jaqueta,Vermelha,M,2,326.68,65.34,588.02,Cartão de Crédito,Online,,18
4127,2026-06-02,11:15,11,Blusa X,Blusa,Verde,M,1,185.54,27.83,157.71,Cartão de Débito,Física,77.0,4
4128,2026-03-07,12:15,142,Acessório Básica,Acessório,Azul,P,4,160.25,0.0,641.0,Cartão de Débito,Física,484.0,19
4129,2026-06-13,19:00,145,Camiseta Social,Camiseta,Branca,G,2,148.84,0.0,297.68,Crediário,Física,364.0,25
4130,2026-06-21,16:15,165,Bermuda Casual,Bermuda,Branca,GG,4,90.52,54.31,307.77,Dinheiro,Online,582.0,24
4131,2026-09-17,14:00,106,Blusa Casual,Blusa,Branca,P,2,74.15,14.83,133.47,Crediário,Online,354.0,14
4132,2026-09-01,21:45,31,Camiseta Slim,Camiseta,Verde,M,3,153.72,0.0,"461,16",PIX,Online,23.0,6
4133,2026-03-29,19:15,155,Blusa Slim,Blusa,Preta,G,2,221.97,0.0,443.94,Cartão de Crédito,Física,545.0,13
4134,2026-08-31,21:30,119,Jaqueta Slim,Jaqueta,Branca,GG,1,329.55,16.48,313.07,Crediário,Física,282.0,22
4135,2026-06-01,10:30,37,Calça Slim,Calça,Preta,G,1,108.74,0.0,108.74,Cartão de Crédito,Física,28.0,17
4136,2026-07-16,14:00,134,Calça Casual,Calça,Vermelha,M,2,149.43,0.0,298.86,PIX,Física,287.0,22
4137,2026-06-18,13:15,83,Vestido X,Vestido,Azul,P,1,40.75,0.0,40.75,PIX,Física,508.0,10
4138,2026-03-06,09:00,180,Camiseta Casual,Camiseta,Azul,GG,1,104.16,5.21,98.95,Cartão de Crédito,Online,8.0,15
4139,2026-03-10,12:15,144,Calça Slim,Calça,Cinza,M,2,196.89,59.07,334.71,Crediário,Física,445.0,2
4140,2026-03-06,13:15,106,Blusa Casual,Blusa,Branca,P,2,74.15,0.0,148.3,Cartão de Crédito,Online,354.0,1
4141,2026-07-09,11:45,65,Vestido Premium,Vestido,Branca,GG,1,304.89,0.0,304.89,PIX,Física,98.0,8
4142,2026-06-19,17:45,160,Jaqueta Premium,Jaqueta,Verde,GG,4,181.49,0.0,725.96,Cartão de Débito,Online,124.0,7
4143,2026-08-13,19:00,109,Jaqueta Social,Jaqueta,Preta,GG,4,38.6,15.44,138.96,Crediário,Física,464.0,1
4144,2026-08-23,20:30,71,Jaqueta Básica,Jaqueta,Azul,GG,1,341.23,51.18,290.05,Cartão de Débito,Online,554.0,6
4145,2026-09-14,16:30,97,Jaqueta X,Jaqueta,Vermelha,M,1,233.22,23.32,209.9,Dinheiro,Online,211.0,7
4146,2026-07-29,11:45,141,Bermuda Esporte,Bermuda,Azul,P,1,113.71,5.69,108.02,Cartão de Débito,Física,,15
4147,2026-06-04,13:15,158,Calça Casual,Calça,Branca,GG,3,37.57,16.91,95.8,Cartão de Débito,Online,459.0,21
4148,2026-05-21,11:00,46,Vestido Slim,Vestido,Vermelha,G,1,74.33,0.0,74.33,PIX,Física,407.0,6
4149,2026-06-06,20:00,65,Vestido Premium,Vestido,Branca,GG,3,304.89,0.0,914.67,Cartão de Débito,Online,,19
4150,2026-07-24,10:30,31,Camiseta Slim,Camiseta,Verde,M,3,153.72,0.0,461.16,Cartão de Débito,Online,382.0,19
4151,2026-03-23,19:30,83,Vestido X,Vestido,Azul,P,2,40.75,8.15,73.35,Cartão de Débito,Física,586.0,5
4152,2026-07-22,13:30,178,Vestido Premium,Vestido,Preta,P,2,302.09,60.42,543.76,Cartão de Débito,Online,51.0,23
4153,2026-07-05,14:15,111,Camiseta Básica,Camiseta,Vermelha,M,3,145.87,0.0,437.61,PIX,Física,289.0,8
4154,2026-07-18,11:30,128,Acessório Casual,Acessório,Verde,G,4,182.31,0.0,729.24,PIX,Física,128.0,9
4155,2026-09-06,11:45,98,Jaqueta Premium,Jaqueta,Branca,G,0,74.72,44.83,254.05,PIX,Física,250.0,24
4156,2026-06-11,17:45,63,Calça Esporte,Calça,Rosa,P,4,197.71,118.63,672.21,PIX,Online,173.0,6
4157,2026-08-31,18:00,46,Vestido Slim,Vestido,Vermelha,G,1,74.33,0.0,"74,33",PIX,Online,341.0,17
4158,2026-05-24,20:30,71,Jaqueta Básica,Jaqueta,Azul,GG,4,341.23,0.0,1364.92,Cartão De Débito,Online,245.0,12
4159,2026-05-17,14:45,111,Camiseta Básica,Camiseta,Vermelha,M,1,145.87,14.59,131.28,Crediário,Física,533.0,2
4160,2026-04-15,15:30,16,Camiseta Social,Camiseta,Cinza,GG,2,331.58,33.16,630.0,Cartão de Crédito,Online,430.0,16
4161,2026-04-04,17:00,164,Acessório Social,Acessório,Vermelha,M,3,151.35,0.0,454.05,PIX,Online,296.0,12
4162,2026-07-03,19:15,10,Jaqueta Esporte,Jaqueta,Azul,GG,4,344.13,68.83,1307.69,Cartão de Débito,Online,490.0,7
4163,2026-05-07,11:15,112,Camiseta Casual,Camiseta,Branca,GG,1,264.38,39.66,224.72,Cartão de Crédito,Online,304.0,13
4164,2026-05-20,18:15,123,Calça Básica,Calça,Verde,G,4,173.04,103.82,588.34,Cartão de Débito,Online,590.0,21
4165,2026-06-09,11:30,49,Camiseta Básica,Camiseta,Cinza,G,1,318.74,15.94,302.8,Cartão de Débito,Física,351.0,23
4166,2026-08-31,15:15,108,Calça Premium,Calça,Azul,M,2,79.58,0.0,159.16,Crediário,Física,570.0,19
4167,2026-07-12,20:45,88,Bermuda Social,Bermuda,Azul,M,3,185.4,55.62,500.58,PIX,Online,316.0,20
4168,2026-04-28,10:45,109,Jaqueta Social,Jaqueta,Preta,GG,1,38.6,3.86,34.74,Cartão de Crédito,Física,412.0,3
4169,27/08/2026,10:45,142,Acessório Básica,Acessório,Azul,P,3,160.25,0.0,480.75,Cartão de Crédito,Online,454.0,4
4170,2026-05-09,20:45  ,42,Jaqueta Esporte,Jaqueta,Verde,P,3,151.48,0.0,454.44,Cartão de Débito,Física,533.0,17
4171,2026-08-26,12:15,45,Bermuda Esporte,Bermuda,Cinza,P,3,153.95,0.0,461.85,Cartão de Crédito,Física,428.0,24
4172,2026-06-21,13:45,28,Blusa Premium,Blusa,Vermelha,M,1,251.27,0.0,251.27,Crediário,Física,408.0,22
4173,2026-03-13,18:45,105,Camiseta Básica,Camiseta,Rosa,G,1,253.97,0.0,253.97,Cartão de Débito,Online,336.0,3
4174,2026-07-15,18:30,97,Jaqueta X,Jaqueta,Vermelha,M,3,233.22,34.98,664.68,Cartão de Crédito,Física,424.0,3
4175,2026-09-07,18:00,98,Jaqueta Premium,Jaqueta,Branca,G,2,74.72,22.42,127.02,Cartão de Débito,Física,346.0,3
4176,2026-08-25,15:15,128,Acessório Casual,Acessório,Verde,G,3,182.31,0.0,546.93,Dinheiro,Física,237.0,3
4177,2026-05-16,14:45,97,Jaqueta X,Jaqueta,Vermelha,M,4,233.22,0.0,932.88,Cartão de Crédito,Física,291.0,2
4178,2026-03-20,10:45,6,Camiseta Casual,Camiseta,Vermelha,G,3,266.01,0.0,798.03,Crediário,Online,570.0,6
4179,2026-06-24,09:00,149,Blusa Slim,Blusa,Rosa,P,3,118.24,17.74,"R$ 336,98",PIX,Física,,20
4180,2026-05-14,10:15,40,Bermuda X,Bermuda,Verde,G,3,167.87,75.54,428.07,Cartão de Crédito,Física,282.0,23
4181,2026-03-13,10:00,74,Blusa Slim,Blusa,Azul,G,4,131.19,26.24,498.52,Crediário,Física,179.0,3
4182,2026-05-07,14:15,172,Bermuda X,Bermuda,Azul,P,3,131.52,0.0,394.56,Cartão de Débito,Online,317.0,11
4183,2026-03-14,09:45,13,Camiseta X,Camiseta,Preta,G,2,39.69,7.94,71.44,Cartão de Débito,Física,,15
4184,2026-04-17,13:45,95,Vestido X,Vestido,Vermelha,GG,3,146.94,0.0,440.82,Cartão de Crédito,Física,485.0,25
4185,2026-07-25,11:00,89,Calça Premium,Calça,Verde,G,4,308.75,0.0,1235.0,crediário,Física,89.0,8
4186,2026-06-06, 20:00 ,105,Camiseta Básica,Camiseta,Rosa,G,2,253.97,0.0,507.94,PIX,Física,482.0,17
4187,12/09/26,12:15,85,Acessório Premium,Acessório,Branca,M,4,190.75,0.0,763.0,Cartão de Débito,Física,448.0,6
4188,2026-04-30,16:15,39,Jaqueta Slim,Jaqueta,Verde,M,1,247.63,0.0,247.63,Cartão de Débito,Online,516.0,21
4189,2026-05-31,17:15,52,Acessório Premium,Acessório,Azul,M,4,80.96,16.19,307.65,Cartão de Débito,Online,222.0,7
4190,2026-06-14,20:00,2,Blusa Casual,Blusa,Preta,GG,4,73.53,44.12,250.0,Cartão de Débito,Online,528.0,22
4191,2026-08-07,12:30,162,Bermuda Esporte,Bermuda,Vermelha,M,3,27.56,0.0,82.68,Cartão de Débito,Física,328.0,20
